group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Match Rating Approach,,,,,14093468.0,ns,9088
Match Rating Approach,,,,,14503859.0,ns,9159
Match Rating Approach,,,,,14833199.0,ns,9230
Match Rating Approach,,,,,14514277.0,ns,9301
Match Rating Approach,,,,,14816931.0,ns,9372
Match Rating Approach,,,,,15114478.0,ns,9443
Match Rating Approach,,,,,15085812.0,ns,9514
Match Rating Approach,,,,,14947579.0,ns,9585
Match Rating Approach,,,,,15416098.0,ns,9656
Match Rating Approach,,,,,15419154.0,ns,9727
Match Rating Approach,,,,,15300811.0,ns,9798
Match Rating Approach,,,,,15200109.0,ns,9869
Match Rating Approach,,,,,15235946.0,ns,9940
Match Rating Approach,,,,,15639078.0,ns,10011
Match Rating Approach,,,,,15759227.0,ns,10082
Match Rating Approach,,,,,16051539.0,ns,10153
Match Rating Approach,,,,,16261505.0,ns,10224
Match Rating Approach,,,,,16562371.0,ns,10295
Match Rating Approach,,,,,15832255.0,ns,10366
Match Rating Approach,,,,,16107998.0,ns,10437
Match Rating Approach,,,,,16064108.0,ns,10508
Match Rating Approach,,,,,16509052.0,ns,10579
Match Rating Approach,,,,,16481822.0,ns,10650
Match Rating Approach,,,,,16562895.0,ns,10721
Match Rating Approach,,,,,16670334.0,ns,10792
Match Rating Approach,,,,,16975994.0,ns,10863
Match Rating Approach,,,,,17115493.0,ns,10934
Match Rating Approach,,,,,16902137.0,ns,11005
Match Rating Approach,,,,,17566198.0,ns,11076
Match Rating Approach,,,,,17080705.0,ns,11147
Match Rating Approach,,,,,17572930.0,ns,11218
Match Rating Approach,,,,,17759085.0,ns,11289
Match Rating Approach,,,,,17566557.0,ns,11360
Match Rating Approach,,,,,17762909.0,ns,11431
Match Rating Approach,,,,,17758383.0,ns,11502
Match Rating Approach,,,,,18102765.0,ns,11573
Match Rating Approach,,,,,18528670.0,ns,11644
Match Rating Approach,,,,,18007753.0,ns,11715
Match Rating Approach,,,,,18242279.0,ns,11786
Match Rating Approach,,,,,18391900.0,ns,11857
Match Rating Approach,,,,,18879420.0,ns,11928
Match Rating Approach,,,,,18671736.0,ns,11999
Match Rating Approach,,,,,18955326.0,ns,12070
Match Rating Approach,,,,,18562945.0,ns,12141
Match Rating Approach,,,,,19322081.0,ns,12212
Match Rating Approach,,,,,19118097.0,ns,12283
Match Rating Approach,,,,,19314150.0,ns,12354
Match Rating Approach,,,,,19200333.0,ns,12425
Match Rating Approach,,,,,19900152.0,ns,12496
Match Rating Approach,,,,,19477939.0,ns,12567
Match Rating Approach,,,,,19322331.0,ns,12638
Match Rating Approach,,,,,19910550.0,ns,12709
Match Rating Approach,,,,,19906209.0,ns,12780
Match Rating Approach,,,,,19534656.0,ns,12851
Match Rating Approach,,,,,20196807.0,ns,12922
Match Rating Approach,,,,,20219305.0,ns,12993
Match Rating Approach,,,,,20732746.0,ns,13064
Match Rating Approach,,,,,20420084.0,ns,13135
Match Rating Approach,,,,,20235929.0,ns,13206
Match Rating Approach,,,,,21002904.0,ns,13277
Match Rating Approach,,,,,20667728.0,ns,13348
Match Rating Approach,,,,,21207177.0,ns,13419
Match Rating Approach,,,,,21240089.0,ns,13490
Match Rating Approach,,,,,21319397.0,ns,13561
Match Rating Approach,,,,,21430858.0,ns,13632
Match Rating Approach,,,,,21822674.0,ns,13703
Match Rating Approach,,,,,21275065.0,ns,13774
Match Rating Approach,,,,,21630596.0,ns,13845
Match Rating Approach,,,,,21618041.0,ns,13916
Match Rating Approach,,,,,21902937.0,ns,13987
Match Rating Approach,,,,,23553430.0,ns,14058
Match Rating Approach,,,,,22101578.0,ns,14129
Match Rating Approach,,,,,22135609.0,ns,14200
Match Rating Approach,,,,,22269158.0,ns,14271
Match Rating Approach,,,,,22104771.0,ns,14342
Match Rating Approach,,,,,22359861.0,ns,14413
Match Rating Approach,,,,,22657722.0,ns,14484
Match Rating Approach,,,,,22795859.0,ns,14555
Match Rating Approach,,,,,22676675.0,ns,14626
Match Rating Approach,,,,,23081650.0,ns,14697
Match Rating Approach,,,,,23161138.0,ns,14768
Match Rating Approach,,,,,22955053.0,ns,14839
Match Rating Approach,,,,,24033026.0,ns,14910
Match Rating Approach,,,,,23264888.0,ns,14981
Match Rating Approach,,,,,23096913.0,ns,15052
Match Rating Approach,,,,,23786461.0,ns,15123
Match Rating Approach,,,,,23483455.0,ns,15194
Match Rating Approach,,,,,23562888.0,ns,15265
Match Rating Approach,,,,,23955744.0,ns,15336
Match Rating Approach,,,,,23814405.0,ns,15407
Match Rating Approach,,,,,24038263.0,ns,15478
Match Rating Approach,,,,,27275028.0,ns,15549
Match Rating Approach,,,,,25136215.0,ns,15620
Match Rating Approach,,,,,24353392.0,ns,15691
Match Rating Approach,,,,,24875818.0,ns,15762
Match Rating Approach,,,,,24632726.0,ns,15833
Match Rating Approach,,,,,24962830.0,ns,15904
Match Rating Approach,,,,,24579942.0,ns,15975
Match Rating Approach,,,,,25331053.0,ns,16046
Match Rating Approach,,,,,24988151.0,ns,16117
Match Rating Approach,,,,,25141467.0,ns,16188
Match Rating Approach,,,,,25187485.0,ns,16259
Match Rating Approach,,,,,25649871.0,ns,16330
Match Rating Approach,,,,,25110436.0,ns,16401
Match Rating Approach,,,,,25857426.0,ns,16472
Match Rating Approach,,,,,25912876.0,ns,16543
Match Rating Approach,,,,,26126369.0,ns,16614
Match Rating Approach,,,,,26358892.0,ns,16685
