group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Caverphone 2,,,,,108318.0,ns,45
Caverphone 2,,,,,215179.0,ns,90
Caverphone 2,,,,,316126.0,ns,135
Caverphone 2,,,,,421300.0,ns,180
Caverphone 2,,,,,526201.0,ns,225
Caverphone 2,,,,,634861.0,ns,270
Caverphone 2,,,,,737077.0,ns,315
Caverphone 2,,,,,843271.0,ns,360
Caverphone 2,,,,,954877.0,ns,405
Caverphone 2,,,,,1053503.0,ns,450
Caverphone 2,,,,,1156535.0,ns,495
Caverphone 2,,,,,1270945.0,ns,540
Caverphone 2,,,,,1366203.0,ns,585
Caverphone 2,,,,,1533198.0,ns,630
Caverphone 2,,,,,1593792.0,ns,675
Caverphone 2,,,,,1677231.0,ns,720
Caverphone 2,,,,,1865326.0,ns,765
Caverphone 2,,,,,1874846.0,ns,810
Caverphone 2,,,,,2018162.0,ns,855
Caverphone 2,,,,,2085073.0,ns,900
Caverphone 2,,,,,2229273.0,ns,945
Caverphone 2,,,,,2328403.0,ns,990
Caverphone 2,,,,,2682494.0,ns,1035
Caverphone 2,,,,,2694243.0,ns,1080
Caverphone 2,,,,,2764494.0,ns,1125
Caverphone 2,,,,,2854842.0,ns,1170
Caverphone 2,,,,,2971307.0,ns,1215
Caverphone 2,,,,,2948930.0,ns,1260
Caverphone 2,,,,,3068528.0,ns,1305
Caverphone 2,,,,,3335887.0,ns,1350
Caverphone 2,,,,,3390490.0,ns,1395
Caverphone 2,,,,,3405403.0,ns,1440
Caverphone 2,,,,,3493068.0,ns,1485
Caverphone 2,,,,,3826297.0,ns,1530
Caverphone 2,,,,,3813908.0,ns,1575
Caverphone 2,,,,,3954281.0,ns,1620
Caverphone 2,,,,,4090961.0,ns,1665
Caverphone 2,,,,,4127767.0,ns,1710
Caverphone 2,,,,,4293498.0,ns,1755
Caverphone 2,,,,,4296276.0,ns,1800
Caverphone 2,,,,,4410042.0,ns,1845
Caverphone 2,,,,,4431530.0,ns,1890
Caverphone 2,,,,,4652473.0,ns,1935
Caverphone 2,,,,,9496981.0,ns,1980
Caverphone 2,,,,,9800812.0,ns,2025
Caverphone 2,,,,,5166220.0,ns,2070
Caverphone 2,,,,,5105457.0,ns,2115
Caverphone 2,,,,,5277669.0,ns,2160
Caverphone 2,,,,,5239086.0,ns,2205
Caverphone 2,,,,,5261295.0,ns,2250
Caverphone 2,,,,,5415265.0,ns,2295
Caverphone 2,,,,,5646050.0,ns,2340
Caverphone 2,,,,,5807438.0,ns,2385
Caverphone 2,,,,,5880204.0,ns,2430
Caverphone 2,,,,,5983912.0,ns,2475
Caverphone 2,,,,,5912019.0,ns,2520
Caverphone 2,,,,,6039409.0,ns,2565
Caverphone 2,,,,,6116709.0,ns,2610
Caverphone 2,,,,,6320740.0,ns,2655
Caverphone 2,,,,,6438288.0,ns,2700
Caverphone 2,,,,,6546667.0,ns,2745
Caverphone 2,,,,,6676398.0,ns,2790
Caverphone 2,,,,,6832472.0,ns,2835
Caverphone 2,,,,,6970905.0,ns,2880
Caverphone 2,,,,,6980845.0,ns,2925
Caverphone 2,,,,,9986898.0,ns,2970
Caverphone 2,,,,,7222426.0,ns,3015
Caverphone 2,,,,,7384689.0,ns,3060
Caverphone 2,,,,,7432277.0,ns,3105
Caverphone 2,,,,,7631143.0,ns,3150
Caverphone 2,,,,,7579528.0,ns,3195
Caverphone 2,,,,,7729083.0,ns,3240
Caverphone 2,,,,,7951275.0,ns,3285
Caverphone 2,,,,,8056685.0,ns,3330
Caverphone 2,,,,,8371612.0,ns,3375
Caverphone 2,,,,,8182996.0,ns,3420
Caverphone 2,,,,,8389126.0,ns,3465
Caverphone 2,,,,,8218007.0,ns,3510
Caverphone 2,,,,,8702233.0,ns,3555
Caverphone 2,,,,,8880026.0,ns,3600
Caverphone 2,,,,,9160367.0,ns,3645
Caverphone 2,,,,,8805968.0,ns,3690
Caverphone 2,,,,,8843841.0,ns,3735
Caverphone 2,,,,,8977295.0,ns,3780
Caverphone 2,,,,,9326116.0,ns,3825
Caverphone 2,,,,,9324767.0,ns,3870
Caverphone 2,,,,,9329294.0,ns,3915
Caverphone 2,,,,,9468356.0,ns,3960
Caverphone 2,,,,,9377452.0,ns,4005
Caverphone 2,,,,,9721733.0,ns,4050
Caverphone 2,,,,,9609930.0,ns,4095
Caverphone 2,,,,,10170881.0,ns,4140
Caverphone 2,,,,,10124993.0,ns,4185
Caverphone 2,,,,,10532930.0,ns,4230
Caverphone 2,,,,,10157832.0,ns,4275
Caverphone 2,,,,,10096137.0,ns,4320
Caverphone 2,,,,,10879196.0,ns,4365
Caverphone 2,,,,,10838338.0,ns,4410
Caverphone 2,,,,,10631858.0,ns,4455
Caverphone 2,,,,,10573418.0,ns,4500
Caverphone 2,,,,,11022686.0,ns,4545
Caverphone 2,,,,,10967081.0,ns,4590
Caverphone 2,,,,,11209526.0,ns,4635
Caverphone 2,,,,,11321423.0,ns,4680
Caverphone 2,,,,,11035060.0,ns,4725
Caverphone 2,,,,,11154475.0,ns,4770
Caverphone 2,,,,,11428485.0,ns,4815
Caverphone 2,,,,,11374869.0,ns,4860
Caverphone 2,,,,,11490203.0,ns,4905
Caverphone 2,,,,,11816549.0,ns,4950
Caverphone 2,,,,,11905048.0,ns,4995
Caverphone 2,,,,,11836669.0,ns,5040
Caverphone 2,,,,,11976192.0,ns,5085
Caverphone 2,,,,,12338271.0,ns,5130
Caverphone 2,,,,,12536860.0,ns,5175
Caverphone 2,,,,,12402585.0,ns,5220
Caverphone 2,,,,,12404006.0,ns,5265
Caverphone 2,,,,,12500940.0,ns,5310
Caverphone 2,,,,,12573122.0,ns,5355
Caverphone 2,,,,,12847695.0,ns,5400
Caverphone 2,,,,,13037303.0,ns,5445
Caverphone 2,,,,,13407238.0,ns,5490
Caverphone 2,,,,,13451823.0,ns,5535
Caverphone 2,,,,,13327067.0,ns,5580
Caverphone 2,,,,,13239301.0,ns,5625
Caverphone 2,,,,,13415331.0,ns,5670
Caverphone 2,,,,,13784944.0,ns,5715
Caverphone 2,,,,,13798827.0,ns,5760
Caverphone 2,,,,,14027887.0,ns,5805
Caverphone 2,,,,,13830150.0,ns,5850
Caverphone 2,,,,,13844409.0,ns,5895
Caverphone 2,,,,,14488030.0,ns,5940
Caverphone 2,,,,,14626528.0,ns,5985
Caverphone 2,,,,,14377083.0,ns,6030
Caverphone 2,,,,,14251766.0,ns,6075
Caverphone 2,,,,,14668973.0,ns,6120
Caverphone 2,,,,,14576287.0,ns,6165
Caverphone 2,,,,,14623530.0,ns,6210
Caverphone 2,,,,,14858524.0,ns,6255
Caverphone 2,,,,,14866955.0,ns,6300
Caverphone 2,,,,,15397146.0,ns,6345
Caverphone 2,,,,,15193091.0,ns,6390
Caverphone 2,,,,,15073531.0,ns,6435
Caverphone 2,,,,,15684451.0,ns,6480
Caverphone 2,,,,,15370682.0,ns,6525
Caverphone 2,,,,,15434182.0,ns,6570
Caverphone 2,,,,,15968872.0,ns,6615
Caverphone 2,,,,,16020175.0,ns,6660
Caverphone 2,,,,,15755766.0,ns,6705
Caverphone 2,,,,,15744723.0,ns,6750
Caverphone 2,,,,,16316629.0,ns,6795
Caverphone 2,,,,,18567021.0,ns,6840
Caverphone 2,,,,,16204174.0,ns,6885
Caverphone 2,,,,,16703273.0,ns,6930
Caverphone 2,,,,,16901602.0,ns,6975
Caverphone 2,,,,,17176478.0,ns,7020
Caverphone 2,,,,,16508465.0,ns,7065
Caverphone 2,,,,,17277912.0,ns,7110
Caverphone 2,,,,,17151340.0,ns,7155
Caverphone 2,,,,,17245026.0,ns,7200
Caverphone 2,,,,,17998470.0,ns,7245
Caverphone 2,,,,,17255409.0,ns,7290
Caverphone 2,,,,,17362300.0,ns,7335
Caverphone 2,,,,,18224458.0,ns,7380
Caverphone 2,,,,,18030388.0,ns,7425
Caverphone 2,,,,,17922214.0,ns,7470
Caverphone 2,,,,,17562335.0,ns,7515
Caverphone 2,,,,,18105646.0,ns,7560
Caverphone 2,,,,,18016148.0,ns,7605
Caverphone 2,,,,,18621435.0,ns,7650
Caverphone 2,,,,,18438201.0,ns,7695
Caverphone 2,,,,,17964410.0,ns,7740
Caverphone 2,,,,,18456088.0,ns,7785
Caverphone 2,,,,,18900143.0,ns,7830
Caverphone 2,,,,,18520752.0,ns,7875
Caverphone 2,,,,,18548169.0,ns,7920
Caverphone 2,,,,,18533935.0,ns,7965
Caverphone 2,,,,,18562908.0,ns,8010
Caverphone 2,,,,,19227450.0,ns,8055
Caverphone 2,,,,,19575980.0,ns,8100
Caverphone 2,,,,,19198318.0,ns,8145
Caverphone 2,,,,,19303946.0,ns,8190
Caverphone 2,,,,,19089201.0,ns,8235
Caverphone 2,,,,,19876231.0,ns,8280
Caverphone 2,,,,,19990201.0,ns,8325
Caverphone 2,,,,,19843938.0,ns,8370
Caverphone 2,,,,,19757109.0,ns,8415
Caverphone 2,,,,,19965107.0,ns,8460
Caverphone 2,,,,,20159090.0,ns,8505
Caverphone 2,,,,,20501561.0,ns,8550
Caverphone 2,,,,,20160959.0,ns,8595
Caverphone 2,,,,,20132692.0,ns,8640
Caverphone 2,,,,,20437227.0,ns,8685
Caverphone 2,,,,,20146975.0,ns,8730
Caverphone 2,,,,,21023335.0,ns,8775
Caverphone 2,,,,,21248977.0,ns,8820
Caverphone 2,,,,,20788607.0,ns,8865
Caverphone 2,,,,,21008630.0,ns,8910
Caverphone 2,,,,,21145428.0,ns,8955
Caverphone 2,,,,,20926688.0,ns,9000
Caverphone 2,,,,,21408628.0,ns,9045
Caverphone 2,,,,,21411924.0,ns,9090
Caverphone 2,,,,,21415871.0,ns,9135
Caverphone 2,,,,,21938630.0,ns,9180
Caverphone 2,,,,,24443124.0,ns,9225
Caverphone 2,,,,,22864424.0,ns,9270
Caverphone 2,,,,,22420293.0,ns,9315
Caverphone 2,,,,,22715580.0,ns,9360
Caverphone 2,,,,,22576829.0,ns,9405
Caverphone 2,,,,,22636950.0,ns,9450
Caverphone 2,,,,,22451899.0,ns,9495
Caverphone 2,,,,,23586607.0,ns,9540
Caverphone 2,,,,,23765898.0,ns,9585
Caverphone 2,,,,,22746503.0,ns,9630
Caverphone 2,,,,,23877143.0,ns,9675
Caverphone 2,,,,,22876801.0,ns,9720
Caverphone 2,,,,,23252420.0,ns,9765
Caverphone 2,,,,,23491183.0,ns,9810
Caverphone 2,,,,,23348681.0,ns,9855
Caverphone 2,,,,,23749357.0,ns,9900
Caverphone 2,,,,,23657228.0,ns,9945
Caverphone 2,,,,,23788295.0,ns,9990
Caverphone 2,,,,,24123650.0,ns,10035
Caverphone 2,,,,,24374438.0,ns,10080
Caverphone 2,,,,,23954911.0,ns,10125
Caverphone 2,,,,,24345849.0,ns,10170
Caverphone 2,,,,,25219414.0,ns,10215
Caverphone 2,,,,,25515344.0,ns,10260
Caverphone 2,,,,,25132762.0,ns,10305
Caverphone 2,,,,,24778309.0,ns,10350
Caverphone 2,,,,,24657068.0,ns,10395
Caverphone 2,,,,,25477429.0,ns,10440
Caverphone 2,,,,,24887379.0,ns,10485
Caverphone 2,,,,,25616062.0,ns,10530
Caverphone 2,,,,,25680202.0,ns,10575
Caverphone 2,,,,,25337394.0,ns,10620
Caverphone 2,,,,,25065132.0,ns,10665
Caverphone 2,,,,,25814896.0,ns,10710
Caverphone 2,,,,,25781669.0,ns,10755
Caverphone 2,,,,,25826555.0,ns,10800
Caverphone 2,,,,,26333254.0,ns,10845
Caverphone 2,,,,,25941487.0,ns,10890
Caverphone 2,,,,,25828974.0,ns,10935
Caverphone 2,,,,,26252997.0,ns,10980
Caverphone 2,,,,,27786743.0,ns,11025
Caverphone 2,,,,,28300466.0,ns,11070
Caverphone 2,,,,,26157281.0,ns,11115
Caverphone 2,,,,,27619079.0,ns,11160
Caverphone 2,,,,,28791740.0,ns,11205
Caverphone 2,,,,,29108533.0,ns,11250
Caverphone 2,,,,,30532234.0,ns,11295
