group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Daitch Mokotoff Soundex (soundex),,,,,10119422.0,ns,3312
Daitch Mokotoff Soundex (soundex),,,,,10140658.0,ns,3348
Daitch Mokotoff Soundex (soundex),,,,,10420574.0,ns,3384
Daitch Mokotoff Soundex (soundex),,,,,10359777.0,ns,3420
Daitch Mokotoff Soundex (soundex),,,,,10631631.0,ns,3456
Daitch Mokotoff Soundex (soundex),,,,,10682698.0,ns,3492
Daitch Mokotoff Soundex (soundex),,,,,10842506.0,ns,3528
Daitch Mokotoff Soundex (soundex),,,,,10835232.0,ns,3564
Daitch Mokotoff Soundex (soundex),,,,,11213465.0,ns,3600
Daitch Mokotoff Soundex (soundex),,,,,10989266.0,ns,3636
Daitch Mokotoff Soundex (soundex),,,,,10939044.0,ns,3672
Daitch Mokotoff Soundex (soundex),,,,,11444176.0,ns,3708
Daitch Mokotoff Soundex (soundex),,,,,11485345.0,ns,3744
Daitch Mokotoff Soundex (soundex),,,,,11649695.0,ns,3780
Daitch Mokotoff Soundex (soundex),,,,,11755313.0,ns,3816
Daitch Mokotoff Soundex (soundex),,,,,11856993.0,ns,3852
Daitch Mokotoff Soundex (soundex),,,,,11775282.0,ns,3888
Daitch Mokotoff Soundex (soundex),,,,,11959109.0,ns,3924
Daitch Mokotoff Soundex (soundex),,,,,12165326.0,ns,3960
Daitch Mokotoff Soundex (soundex),,,,,12182750.0,ns,3996
Daitch Mokotoff Soundex (soundex),,,,,12243053.0,ns,4032
Daitch Mokotoff Soundex (soundex),,,,,12350596.0,ns,4068
Daitch Mokotoff Soundex (soundex),,,,,12364570.0,ns,4104
Daitch Mokotoff Soundex (soundex),,,,,12534151.0,ns,4140
Daitch Mokotoff Soundex (soundex),,,,,12651303.0,ns,4176
Daitch Mokotoff Soundex (soundex),,,,,12607776.0,ns,4212
Daitch Mokotoff Soundex (soundex),,,,,13142598.0,ns,4248
Daitch Mokotoff Soundex (soundex),,,,,13105305.0,ns,4284
Daitch Mokotoff Soundex (soundex),,,,,12994022.0,ns,4320
Daitch Mokotoff Soundex (soundex),,,,,13173725.0,ns,4356
Daitch Mokotoff Soundex (soundex),,,,,13361943.0,ns,4392
Daitch Mokotoff Soundex (soundex),,,,,13332772.0,ns,4428
Daitch Mokotoff Soundex (soundex),,,,,13518873.0,ns,4464
Daitch Mokotoff Soundex (soundex),,,,,13699584.0,ns,4500
Daitch Mokotoff Soundex (soundex),,,,,13734272.0,ns,4536
Daitch Mokotoff Soundex (soundex),,,,,13833489.0,ns,4572
Daitch Mokotoff Soundex (soundex),,,,,14117668.0,ns,4608
Daitch Mokotoff Soundex (soundex),,,,,14146767.0,ns,4644
Daitch Mokotoff Soundex (soundex),,,,,14243432.0,ns,4680
Daitch Mokotoff Soundex (soundex),,,,,14352978.0,ns,4716
Daitch Mokotoff Soundex (soundex),,,,,14433364.0,ns,4752
Daitch Mokotoff Soundex (soundex),,,,,14490878.0,ns,4788
Daitch Mokotoff Soundex (soundex),,,,,14777930.0,ns,4824
Daitch Mokotoff Soundex (soundex),,,,,14731874.0,ns,4860
Daitch Mokotoff Soundex (soundex),,,,,14996108.0,ns,4896
Daitch Mokotoff Soundex (soundex),,,,,15078664.0,ns,4932
Daitch Mokotoff Soundex (soundex),,,,,15402947.0,ns,4968
Daitch Mokotoff Soundex (soundex),,,,,15598498.0,ns,5004
Daitch Mokotoff Soundex (soundex),,,,,15187373.0,ns,5040
Daitch Mokotoff Soundex (soundex),,,,,15382199.0,ns,5076
Daitch Mokotoff Soundex (soundex),,,,,15490357.0,ns,5112
Daitch Mokotoff Soundex (soundex),,,,,15574637.0,ns,5148
Daitch Mokotoff Soundex (soundex),,,,,15686196.0,ns,5184
Daitch Mokotoff Soundex (soundex),,,,,15907599.0,ns,5220
Daitch Mokotoff Soundex (soundex),,,,,16585606.0,ns,5256
Daitch Mokotoff Soundex (soundex),,,,,16425773.0,ns,5292
Daitch Mokotoff Soundex (soundex),,,,,16209266.0,ns,5328
Daitch Mokotoff Soundex (soundex),,,,,16345011.0,ns,5364
Daitch Mokotoff Soundex (soundex),,,,,16414238.0,ns,5400
Daitch Mokotoff Soundex (soundex),,,,,16593869.0,ns,5436
Daitch Mokotoff Soundex (soundex),,,,,16686310.0,ns,5472
Daitch Mokotoff Soundex (soundex),,,,,17009723.0,ns,5508
Daitch Mokotoff Soundex (soundex),,,,,16771690.0,ns,5544
Daitch Mokotoff Soundex (soundex),,,,,16961791.0,ns,5580
Daitch Mokotoff Soundex (soundex),,,,,16853175.0,ns,5616
Daitch Mokotoff Soundex (soundex),,,,,17182279.0,ns,5652
Daitch Mokotoff Soundex (soundex),,,,,17262685.0,ns,5688
Daitch Mokotoff Soundex (soundex),,,,,17517624.0,ns,5724
Daitch Mokotoff Soundex (soundex),,,,,17557295.0,ns,5760
Daitch Mokotoff Soundex (soundex),,,,,17622468.0,ns,5796
Daitch Mokotoff Soundex (soundex),,,,,17829163.0,ns,5832
Daitch Mokotoff Soundex (soundex),,,,,17390649.0,ns,5868
Daitch Mokotoff Soundex (soundex),,,,,17938716.0,ns,5904
Daitch Mokotoff Soundex (soundex),,,,,18027213.0,ns,5940
Daitch Mokotoff Soundex (soundex),,,,,18451913.0,ns,5976
