group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Match Rating Approach,,,,,14377840.0,ns,7808
Match Rating Approach,,,,,14799772.0,ns,7869
Match Rating Approach,,,,,14752635.0,ns,7930
Match Rating Approach,,,,,15028200.0,ns,7991
Match Rating Approach,,,,,15146405.0,ns,8052
Match Rating Approach,,,,,15104532.0,ns,8113
Match Rating Approach,,,,,15027938.0,ns,8174
Match Rating Approach,,,,,15185402.0,ns,8235
Match Rating Approach,,,,,15299856.0,ns,8296
Match Rating Approach,,,,,15305284.0,ns,8357
Match Rating Approach,,,,,15225086.0,ns,8418
Match Rating Approach,,,,,15246916.0,ns,8479
Match Rating Approach,,,,,15380385.0,ns,8540
Match Rating Approach,,,,,15468474.0,ns,8601
Match Rating Approach,,,,,15528624.0,ns,8662
Match Rating Approach,,,,,15818492.0,ns,8723
Match Rating Approach,,,,,15803913.0,ns,8784
Match Rating Approach,,,,,16032210.0,ns,8845
Match Rating Approach,,,,,15852817.0,ns,8906
Match Rating Approach,,,,,15906073.0,ns,8967
Match Rating Approach,,,,,15690458.0,ns,9028
Match Rating Approach,,,,,16360102.0,ns,9089
Match Rating Approach,,,,,16493336.0,ns,9150
Match Rating Approach,,,,,16913276.0,ns,9211
Match Rating Approach,,,,,16721601.0,ns,9272
Match Rating Approach,,,,,16870360.0,ns,9333
Match Rating Approach,,,,,17015511.0,ns,9394
Match Rating Approach,,,,,17081073.0,ns,9455
Match Rating Approach,,,,,17718315.0,ns,9516
Match Rating Approach,,,,,17421719.0,ns,9577
Match Rating Approach,,,,,17426453.0,ns,9638
Match Rating Approach,,,,,17309435.0,ns,9699
Match Rating Approach,,,,,17449863.0,ns,9760
Match Rating Approach,,,,,17511487.0,ns,9821
Match Rating Approach,,,,,17879205.0,ns,9882
Match Rating Approach,,,,,17855959.0,ns,9943
Match Rating Approach,,,,,18170602.0,ns,10004
Match Rating Approach,,,,,17961162.0,ns,10065
Match Rating Approach,,,,,18029106.0,ns,10126
Match Rating Approach,,,,,18613366.0,ns,10187
Match Rating Approach,,,,,18420043.0,ns,10248
Match Rating Approach,,,,,18459586.0,ns,10309
Match Rating Approach,,,,,18267769.0,ns,10370
Match Rating Approach,,,,,19366287.0,ns,10431
Match Rating Approach,,,,,19226410.0,ns,10492
Match Rating Approach,,,,,19073047.0,ns,10553
Match Rating Approach,,,,,19060415.0,ns,10614
Match Rating Approach,,,,,19038613.0,ns,10675
Match Rating Approach,,,,,19778806.0,ns,10736
Match Rating Approach,,,,,19775652.0,ns,10797
Match Rating Approach,,,,,19671481.0,ns,10858
Match Rating Approach,,,,,19927817.0,ns,10919
Match Rating Approach,,,,,20017983.0,ns,10980
Match Rating Approach,,,,,20142791.0,ns,11041
Match Rating Approach,,,,,20094534.0,ns,11102
Match Rating Approach,,,,,19908699.0,ns,11163
Match Rating Approach,,,,,20379701.0,ns,11224
Match Rating Approach,,,,,20489118.0,ns,11285
Match Rating Approach,,,,,20684498.0,ns,11346
Match Rating Approach,,,,,21144916.0,ns,11407
Match Rating Approach,,,,,20584263.0,ns,11468
Match Rating Approach,,,,,21022730.0,ns,11529
Match Rating Approach,,,,,21344545.0,ns,11590
Match Rating Approach,,,,,21187171.0,ns,11651
Match Rating Approach,,,,,21635116.0,ns,11712
Match Rating Approach,,,,,21089864.0,ns,11773
Match Rating Approach,,,,,21999495.0,ns,11834
Match Rating Approach,,,,,21756221.0,ns,11895
Match Rating Approach,,,,,22078336.0,ns,11956
Match Rating Approach,,,,,21682774.0,ns,12017
Match Rating Approach,,,,,22448710.0,ns,12078
Match Rating Approach,,,,,21560911.0,ns,12139
Match Rating Approach,,,,,21514877.0,ns,12200
Match Rating Approach,,,,,22088524.0,ns,12261
Match Rating Approach,,,,,21918908.0,ns,12322
Match Rating Approach,,,,,22762470.0,ns,12383
Match Rating Approach,,,,,22176628.0,ns,12444
Match Rating Approach,,,,,23485939.0,ns,12505
Match Rating Approach,,,,,22602736.0,ns,12566
Match Rating Approach,,,,,22700000.0,ns,12627
Match Rating Approach,,,,,22815029.0,ns,12688
Match Rating Approach,,,,,23439873.0,ns,12749
Match Rating Approach,,,,,23164243.0,ns,12810
Match Rating Approach,,,,,22653018.0,ns,12871
Match Rating Approach,,,,,23494191.0,ns,12932
Match Rating Approach,,,,,23608187.0,ns,12993
Match Rating Approach,,,,,24073939.0,ns,13054
Match Rating Approach,,,,,23914718.0,ns,13115
Match Rating Approach,,,,,24008879.0,ns,13176
Match Rating Approach,,,,,24214270.0,ns,13237
Match Rating Approach,,,,,24474832.0,ns,13298
Match Rating Approach,,,,,24117940.0,ns,13359
Match Rating Approach,,,,,24179893.0,ns,13420
Match Rating Approach,,,,,24150154.0,ns,13481
Match Rating Approach,,,,,24507061.0,ns,13542
Match Rating Approach,,,,,24596610.0,ns,13603
Match Rating Approach,,,,,23998007.0,ns,13664
Match Rating Approach,,,,,24395247.0,ns,13725
Match Rating Approach,,,,,24559565.0,ns,13786
Match Rating Approach,,,,,24503586.0,ns,13847
Match Rating Approach,,,,,24817153.0,ns,13908
Match Rating Approach,,,,,25362676.0,ns,13969
Match Rating Approach,,,,,24935386.0,ns,14030
Match Rating Approach,,,,,25299918.0,ns,14091
Match Rating Approach,,,,,24288573.0,ns,14152
Match Rating Approach,,,,,25483335.0,ns,14213
Match Rating Approach,,,,,25638762.0,ns,14274
Match Rating Approach,,,,,25760189.0,ns,14335
Match Rating Approach,,,,,25915856.0,ns,14396
Match Rating Approach,,,,,27889413.0,ns,14457
Match Rating Approach,,,,,26782023.0,ns,14518
Match Rating Approach,,,,,26473904.0,ns,14579
Match Rating Approach,,,,,26598915.0,ns,14640
Match Rating Approach,,,,,26331163.0,ns,14701
Match Rating Approach,,,,,26762399.0,ns,14762
Match Rating Approach,,,,,26776817.0,ns,14823
Match Rating Approach,,,,,26796233.0,ns,14884
Match Rating Approach,,,,,26510398.0,ns,14945
Match Rating Approach,,,,,27101725.0,ns,15006
Match Rating Approach,,,,,26795655.0,ns,15067
Match Rating Approach,,,,,27147607.0,ns,15128
Match Rating Approach,,,,,27796306.0,ns,15189
Match Rating Approach,,,,,27412082.0,ns,15250
Match Rating Approach,,,,,27643095.0,ns,15311
Match Rating Approach,,,,,27838617.0,ns,15372
Match Rating Approach,,,,,27784907.0,ns,15433
Match Rating Approach,,,,,28668289.0,ns,15494
Match Rating Approach,,,,,28082342.0,ns,15555
Match Rating Approach,,,,,28402997.0,ns,15616
Match Rating Approach,,,,,28616787.0,ns,15677
Match Rating Approach,,,,,29422282.0,ns,15738
Match Rating Approach,,,,,29281280.0,ns,15799
Match Rating Approach,,,,,28937948.0,ns,15860
Match Rating Approach,,,,,29990294.0,ns,15921
Match Rating Approach,,,,,28545442.0,ns,15982
Match Rating Approach,,,,,29937700.0,ns,16043
Match Rating Approach,,,,,28565908.0,ns,16104
Match Rating Approach,,,,,29274691.0,ns,16165
Match Rating Approach,,,,,28916848.0,ns,16226
Match Rating Approach,,,,,28919795.0,ns,16287
Match Rating Approach,,,,,29689419.0,ns,16348
Match Rating Approach,,,,,28958278.0,ns,16409
Match Rating Approach,,,,,30038375.0,ns,16470
Match Rating Approach,,,,,29048016.0,ns,16531
Match Rating Approach,,,,,30621264.0,ns,16592
Match Rating Approach,,,,,30853570.0,ns,16653
Match Rating Approach,,,,,30060950.0,ns,16714
Match Rating Approach,,,,,29836511.0,ns,16775
Match Rating Approach,,,,,30513843.0,ns,16836
Match Rating Approach,,,,,29757231.0,ns,16897
Match Rating Approach,,,,,29970135.0,ns,16958
Match Rating Approach,,,,,31059828.0,ns,17019
Match Rating Approach,,,,,31469437.0,ns,17080
Match Rating Approach,,,,,30345195.0,ns,17141
Match Rating Approach,,,,,31219885.0,ns,17202
Match Rating Approach,,,,,30514414.0,ns,17263
Match Rating Approach,,,,,30615995.0,ns,17324
Match Rating Approach,,,,,31705037.0,ns,17385
Match Rating Approach,,,,,31310188.0,ns,17446
Match Rating Approach,,,,,31744402.0,ns,17507
