group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Daitch Mokotoff Soundex (encode),,,,,10189714.0,ns,7520
Daitch Mokotoff Soundex (encode),,,,,10321776.0,ns,7600
Daitch Mokotoff Soundex (encode),,,,,10394312.0,ns,7680
Daitch Mokotoff Soundex (encode),,,,,11390539.0,ns,7760
Daitch Mokotoff Soundex (encode),,,,,10647000.0,ns,7840
Daitch Mokotoff Soundex (encode),,,,,10615439.0,ns,7920
Daitch Mokotoff Soundex (encode),,,,,10810613.0,ns,8000
Daitch Mokotoff Soundex (encode),,,,,10791054.0,ns,8080
Daitch Mokotoff Soundex (encode),,,,,11016044.0,ns,8160
Daitch Mokotoff Soundex (encode),,,,,11032246.0,ns,8240
Daitch Mokotoff Soundex (encode),,,,,11345775.0,ns,8320
Daitch Mokotoff Soundex (encode),,,,,11480816.0,ns,8400
Daitch Mokotoff Soundex (encode),,,,,11598167.0,ns,8480
Daitch Mokotoff Soundex (encode),,,,,11620191.0,ns,8560
Daitch Mokotoff Soundex (encode),,,,,11742659.0,ns,8640
Daitch Mokotoff Soundex (encode),,,,,11845857.0,ns,8720
Daitch Mokotoff Soundex (encode),,,,,11962819.0,ns,8800
Daitch Mokotoff Soundex (encode),,,,,12090829.0,ns,8880
Daitch Mokotoff Soundex (encode),,,,,12099421.0,ns,8960
Daitch Mokotoff Soundex (encode),,,,,12236315.0,ns,9040
Daitch Mokotoff Soundex (encode),,,,,12402655.0,ns,9120
Daitch Mokotoff Soundex (encode),,,,,12492762.0,ns,9200
Daitch Mokotoff Soundex (encode),,,,,12594276.0,ns,9280
Daitch Mokotoff Soundex (encode),,,,,12653049.0,ns,9360
Daitch Mokotoff Soundex (encode),,,,,12870467.0,ns,9440
Daitch Mokotoff Soundex (encode),,,,,12894392.0,ns,9520
Daitch Mokotoff Soundex (encode),,,,,12933181.0,ns,9600
Daitch Mokotoff Soundex (encode),,,,,13180510.0,ns,9680
Daitch Mokotoff Soundex (encode),,,,,13291150.0,ns,9760
Daitch Mokotoff Soundex (encode),,,,,13555626.0,ns,9840
Daitch Mokotoff Soundex (encode),,,,,13627851.0,ns,9920
Daitch Mokotoff Soundex (encode),,,,,13648724.0,ns,10000
Daitch Mokotoff Soundex (encode),,,,,13677839.0,ns,10080
Daitch Mokotoff Soundex (encode),,,,,13804899.0,ns,10160
Daitch Mokotoff Soundex (encode),,,,,13871137.0,ns,10240
Daitch Mokotoff Soundex (encode),,,,,14171872.0,ns,10320
Daitch Mokotoff Soundex (encode),,,,,13922388.0,ns,10400
Daitch Mokotoff Soundex (encode),,,,,14180681.0,ns,10480
Daitch Mokotoff Soundex (encode),,,,,14318860.0,ns,10560
Daitch Mokotoff Soundex (encode),,,,,14421819.0,ns,10640
Daitch Mokotoff Soundex (encode),,,,,14571890.0,ns,10720
Daitch Mokotoff Soundex (encode),,,,,14660768.0,ns,10800
Daitch Mokotoff Soundex (encode),,,,,14822756.0,ns,10880
Daitch Mokotoff Soundex (encode),,,,,15706667.0,ns,10960
Daitch Mokotoff Soundex (encode),,,,,15006011.0,ns,11040
Daitch Mokotoff Soundex (encode),,,,,14987376.0,ns,11120
Daitch Mokotoff Soundex (encode),,,,,15230793.0,ns,11200
Daitch Mokotoff Soundex (encode),,,,,15631558.0,ns,11280
Daitch Mokotoff Soundex (encode),,,,,15567630.0,ns,11360
Daitch Mokotoff Soundex (encode),,,,,15517889.0,ns,11440
Daitch Mokotoff Soundex (encode),,,,,15637533.0,ns,11520
Daitch Mokotoff Soundex (encode),,,,,15744900.0,ns,11600
Daitch Mokotoff Soundex (encode),,,,,15861409.0,ns,11680
Daitch Mokotoff Soundex (encode),,,,,15962434.0,ns,11760
Daitch Mokotoff Soundex (encode),,,,,16068468.0,ns,11840
Daitch Mokotoff Soundex (encode),,,,,16186365.0,ns,11920
Daitch Mokotoff Soundex (encode),,,,,16436849.0,ns,12000
Daitch Mokotoff Soundex (encode),,,,,16773911.0,ns,12080
Daitch Mokotoff Soundex (encode),,,,,16585815.0,ns,12160
Daitch Mokotoff Soundex (encode),,,,,16631812.0,ns,12240
Daitch Mokotoff Soundex (encode),,,,,16713857.0,ns,12320
Daitch Mokotoff Soundex (encode),,,,,16998742.0,ns,12400
Daitch Mokotoff Soundex (encode),,,,,16993984.0,ns,12480
Daitch Mokotoff Soundex (encode),,,,,17121826.0,ns,12560
Daitch Mokotoff Soundex (encode),,,,,17248788.0,ns,12640
Daitch Mokotoff Soundex (encode),,,,,17266897.0,ns,12720
Daitch Mokotoff Soundex (encode),,,,,17621391.0,ns,12800
Daitch Mokotoff Soundex (encode),,,,,17959698.0,ns,12880
Daitch Mokotoff Soundex (encode),,,,,17595348.0,ns,12960
Daitch Mokotoff Soundex (encode),,,,,17758868.0,ns,13040
Daitch Mokotoff Soundex (encode),,,,,18110946.0,ns,13120
Daitch Mokotoff Soundex (encode),,,,,18069300.0,ns,13200
Daitch Mokotoff Soundex (encode),,,,,18419899.0,ns,13280
Daitch Mokotoff Soundex (encode),,,,,19039484.0,ns,13360
Daitch Mokotoff Soundex (encode),,,,,18405179.0,ns,13440
Daitch Mokotoff Soundex (encode),,,,,18524437.0,ns,13520
Daitch Mokotoff Soundex (encode),,,,,18087724.0,ns,13600
Daitch Mokotoff Soundex (encode),,,,,18588862.0,ns,13680
Daitch Mokotoff Soundex (encode),,,,,18962090.0,ns,13760
Daitch Mokotoff Soundex (encode),,,,,18801477.0,ns,13840
Daitch Mokotoff Soundex (encode),,,,,18927574.0,ns,13920
Daitch Mokotoff Soundex (encode),,,,,19867043.0,ns,14000
Daitch Mokotoff Soundex (encode),,,,,19518633.0,ns,14080
Daitch Mokotoff Soundex (encode),,,,,19184140.0,ns,14160
Daitch Mokotoff Soundex (encode),,,,,19118382.0,ns,14240
Daitch Mokotoff Soundex (encode),,,,,19674274.0,ns,14320
Daitch Mokotoff Soundex (encode),,,,,19536156.0,ns,14400
Daitch Mokotoff Soundex (encode),,,,,19452464.0,ns,14480
Daitch Mokotoff Soundex (encode),,,,,20008711.0,ns,14560
Daitch Mokotoff Soundex (encode),,,,,20257203.0,ns,14640
Daitch Mokotoff Soundex (encode),,,,,20335011.0,ns,14720
Daitch Mokotoff Soundex (encode),,,,,20667023.0,ns,14800
Daitch Mokotoff Soundex (encode),,,,,20377332.0,ns,14880
Daitch Mokotoff Soundex (encode),,,,,20121748.0,ns,14960
Daitch Mokotoff Soundex (encode),,,,,20328419.0,ns,15040
Daitch Mokotoff Soundex (encode),,,,,20439931.0,ns,15120
Daitch Mokotoff Soundex (encode),,,,,20866649.0,ns,15200
Daitch Mokotoff Soundex (encode),,,,,20830258.0,ns,15280
Daitch Mokotoff Soundex (encode),,,,,22051360.0,ns,15360
Daitch Mokotoff Soundex (encode),,,,,20970993.0,ns,15440
Daitch Mokotoff Soundex (encode),,,,,21394160.0,ns,15520
Daitch Mokotoff Soundex (encode),,,,,23053863.0,ns,15600
Daitch Mokotoff Soundex (encode),,,,,21695814.0,ns,15680
Daitch Mokotoff Soundex (encode),,,,,21462671.0,ns,15760
Daitch Mokotoff Soundex (encode),,,,,21496314.0,ns,15840
Daitch Mokotoff Soundex (encode),,,,,22377200.0,ns,15920
Daitch Mokotoff Soundex (encode),,,,,22071420.0,ns,16000
Daitch Mokotoff Soundex (encode),,,,,21980869.0,ns,16080
Daitch Mokotoff Soundex (encode),,,,,22119790.0,ns,16160
Daitch Mokotoff Soundex (encode),,,,,22678253.0,ns,16240
Daitch Mokotoff Soundex (encode),,,,,22758468.0,ns,16320
Daitch Mokotoff Soundex (encode),,,,,22357023.0,ns,16400
Daitch Mokotoff Soundex (encode),,,,,22441364.0,ns,16480
Daitch Mokotoff Soundex (encode),,,,,22542458.0,ns,16560
Daitch Mokotoff Soundex (encode),,,,,22604367.0,ns,16640
Daitch Mokotoff Soundex (encode),,,,,22541118.0,ns,16720
Daitch Mokotoff Soundex (encode),,,,,22897513.0,ns,16800
Daitch Mokotoff Soundex (encode),,,,,23578952.0,ns,16880
Daitch Mokotoff Soundex (encode),,,,,23393021.0,ns,16960
Daitch Mokotoff Soundex (encode),,,,,23740806.0,ns,17040
Daitch Mokotoff Soundex (encode),,,,,23924765.0,ns,17120
Daitch Mokotoff Soundex (encode),,,,,24838926.0,ns,17200
Daitch Mokotoff Soundex (encode),,,,,23767766.0,ns,17280
Daitch Mokotoff Soundex (encode),,,,,23881507.0,ns,17360
Daitch Mokotoff Soundex (encode),,,,,24902718.0,ns,17440
Daitch Mokotoff Soundex (encode),,,,,24729366.0,ns,17520
Daitch Mokotoff Soundex (encode),,,,,24375097.0,ns,17600
Daitch Mokotoff Soundex (encode),,,,,24709445.0,ns,17680
Daitch Mokotoff Soundex (encode),,,,,24742379.0,ns,17760
Daitch Mokotoff Soundex (encode),,,,,24277552.0,ns,17840
Daitch Mokotoff Soundex (encode),,,,,24563985.0,ns,17920
Daitch Mokotoff Soundex (encode),,,,,25473131.0,ns,18000
Daitch Mokotoff Soundex (encode),,,,,25251961.0,ns,18080
Daitch Mokotoff Soundex (encode),,,,,25006669.0,ns,18160
Daitch Mokotoff Soundex (encode),,,,,25269959.0,ns,18240
Daitch Mokotoff Soundex (encode),,,,,25463272.0,ns,18320
Daitch Mokotoff Soundex (encode),,,,,25131829.0,ns,18400
Daitch Mokotoff Soundex (encode),,,,,25836031.0,ns,18480
Daitch Mokotoff Soundex (encode),,,,,25682575.0,ns,18560
Daitch Mokotoff Soundex (encode),,,,,25337850.0,ns,18640
Daitch Mokotoff Soundex (encode),,,,,25739012.0,ns,18720
Daitch Mokotoff Soundex (encode),,,,,26990681.0,ns,18800
Daitch Mokotoff Soundex (encode),,,,,25906461.0,ns,18880
Daitch Mokotoff Soundex (encode),,,,,25769333.0,ns,18960
Daitch Mokotoff Soundex (encode),,,,,26398352.0,ns,19040
Daitch Mokotoff Soundex (encode),,,,,26385688.0,ns,19120
Daitch Mokotoff Soundex (encode),,,,,26718616.0,ns,19200
Daitch Mokotoff Soundex (encode),,,,,26699804.0,ns,19280
Daitch Mokotoff Soundex (encode),,,,,27045277.0,ns,19360
Daitch Mokotoff Soundex (encode),,,,,27025944.0,ns,19440
Daitch Mokotoff Soundex (encode),,,,,27357414.0,ns,19520
Daitch Mokotoff Soundex (encode),,,,,27783400.0,ns,19600
Daitch Mokotoff Soundex (encode),,,,,27017493.0,ns,19680
Daitch Mokotoff Soundex (encode),,,,,27129153.0,ns,19760
Daitch Mokotoff Soundex (encode),,,,,26998759.0,ns,19840
Daitch Mokotoff Soundex (encode),,,,,27516911.0,ns,19920
Daitch Mokotoff Soundex (encode),,,,,27303259.0,ns,20000
Daitch Mokotoff Soundex (encode),,,,,27644843.0,ns,20080
Daitch Mokotoff Soundex (encode),,,,,27881598.0,ns,20160
Daitch Mokotoff Soundex (encode),,,,,28154571.0,ns,20240
Daitch Mokotoff Soundex (encode),,,,,28257734.0,ns,20320
Daitch Mokotoff Soundex (encode),,,,,28703269.0,ns,20400
Daitch Mokotoff Soundex (encode),,,,,28598804.0,ns,20480
Daitch Mokotoff Soundex (encode),,,,,28179079.0,ns,20560
Daitch Mokotoff Soundex (encode),,,,,28184457.0,ns,20640
Daitch Mokotoff Soundex (encode),,,,,28355719.0,ns,20720
Daitch Mokotoff Soundex (encode),,,,,28574370.0,ns,20800
Daitch Mokotoff Soundex (encode),,,,,28866742.0,ns,20880
Daitch Mokotoff Soundex (encode),,,,,29342484.0,ns,20960
Daitch Mokotoff Soundex (encode),,,,,29186463.0,ns,21040
Daitch Mokotoff Soundex (encode),,,,,29100142.0,ns,21120
Daitch Mokotoff Soundex (encode),,,,,29477971.0,ns,21200
Daitch Mokotoff Soundex (encode),,,,,29610321.0,ns,21280
Daitch Mokotoff Soundex (encode),,,,,29824233.0,ns,21360
Daitch Mokotoff Soundex (encode),,,,,29598260.0,ns,21440
Daitch Mokotoff Soundex (encode),,,,,29548734.0,ns,21520
Daitch Mokotoff Soundex (encode),,,,,29666882.0,ns,21600
Daitch Mokotoff Soundex (encode),,,,,30101378.0,ns,21680
Daitch Mokotoff Soundex (encode),,,,,30226038.0,ns,21760
Daitch Mokotoff Soundex (encode),,,,,30698649.0,ns,21840
Daitch Mokotoff Soundex (encode),,,,,30166042.0,ns,21920
Daitch Mokotoff Soundex (encode),,,,,30427877.0,ns,22000
Daitch Mokotoff Soundex (encode),,,,,30188902.0,ns,22080
Daitch Mokotoff Soundex (encode),,,,,30755145.0,ns,22160
Daitch Mokotoff Soundex (encode),,,,,30558615.0,ns,22240
Daitch Mokotoff Soundex (encode),,,,,31095154.0,ns,22320
Daitch Mokotoff Soundex (encode),,,,,31346453.0,ns,22400
Daitch Mokotoff Soundex (encode),,,,,30668935.0,ns,22480
Daitch Mokotoff Soundex (encode),,,,,31373103.0,ns,22560
Daitch Mokotoff Soundex (encode),,,,,31398315.0,ns,22640
Daitch Mokotoff Soundex (encode),,,,,31301819.0,ns,22720
Daitch Mokotoff Soundex (encode),,,,,31151637.0,ns,22800
Daitch Mokotoff Soundex (encode),,,,,31135937.0,ns,22880
Daitch Mokotoff Soundex (encode),,,,,32317893.0,ns,22960
Daitch Mokotoff Soundex (encode),,,,,31589747.0,ns,23040
Daitch Mokotoff Soundex (encode),,,,,31827011.0,ns,23120
Daitch Mokotoff Soundex (encode),,,,,31829632.0,ns,23200
Daitch Mokotoff Soundex (encode),,,,,32121690.0,ns,23280
Daitch Mokotoff Soundex (encode),,,,,32473031.0,ns,23360
Daitch Mokotoff Soundex (encode),,,,,32530070.0,ns,23440
Daitch Mokotoff Soundex (encode),,,,,32068497.0,ns,23520
Daitch Mokotoff Soundex (encode),,,,,32026304.0,ns,23600
Daitch Mokotoff Soundex (encode),,,,,32316187.0,ns,23680
Daitch Mokotoff Soundex (encode),,,,,32224696.0,ns,23760
Daitch Mokotoff Soundex (encode),,,,,32353331.0,ns,23840
Daitch Mokotoff Soundex (encode),,,,,33120554.0,ns,23920
Daitch Mokotoff Soundex (encode),,,,,32946149.0,ns,24000
