group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Double Metaphone,,,,,14982749.0,ns,30058
Double Metaphone,,,,,14585795.0,ns,30284
Double Metaphone,,,,,14823892.0,ns,30510
Double Metaphone,,,,,14707171.0,ns,30736
Double Metaphone,,,,,14853953.0,ns,30962
Double Metaphone,,,,,15186744.0,ns,31188
Double Metaphone,,,,,14988083.0,ns,31414
Double Metaphone,,,,,14935944.0,ns,31640
Double Metaphone,,,,,15297102.0,ns,31866
Double Metaphone,,,,,15211630.0,ns,32092
Double Metaphone,,,,,15656681.0,ns,32318
Double Metaphone,,,,,15906374.0,ns,32544
Double Metaphone,,,,,16158067.0,ns,32770
Double Metaphone,,,,,16058772.0,ns,32996
Double Metaphone,,,,,16045943.0,ns,33222
Double Metaphone,,,,,16842310.0,ns,33448
Double Metaphone,,,,,16971903.0,ns,33674
Double Metaphone,,,,,16682817.0,ns,33900
Double Metaphone,,,,,17128653.0,ns,34126
Double Metaphone,,,,,16957613.0,ns,34352
Double Metaphone,,,,,17002472.0,ns,34578
Double Metaphone,,,,,17279280.0,ns,34804
Double Metaphone,,,,,17098565.0,ns,35030
Double Metaphone,,,,,17161641.0,ns,35256
Double Metaphone,,,,,17269792.0,ns,35482
Double Metaphone,,,,,17326699.0,ns,35708
Double Metaphone,,,,,17244258.0,ns,35934
Double Metaphone,,,,,17850948.0,ns,36160
Double Metaphone,,,,,18359146.0,ns,36386
Double Metaphone,,,,,17774263.0,ns,36612
Double Metaphone,,,,,17581010.0,ns,36838
Double Metaphone,,,,,18079387.0,ns,37064
Double Metaphone,,,,,17956169.0,ns,37290
Double Metaphone,,,,,17890142.0,ns,37516
Double Metaphone,,,,,17932946.0,ns,37742
Double Metaphone,,,,,18003179.0,ns,37968
Double Metaphone,,,,,18577847.0,ns,38194
Double Metaphone,,,,,18659092.0,ns,38420
Double Metaphone,,,,,18455838.0,ns,38646
Double Metaphone,,,,,19605562.0,ns,38872
Double Metaphone,,,,,18897862.0,ns,39098
Double Metaphone,,,,,18982151.0,ns,39324
Double Metaphone,,,,,19008211.0,ns,39550
Double Metaphone,,,,,19027390.0,ns,39776
Double Metaphone,,,,,19264169.0,ns,40002
Double Metaphone,,,,,19405275.0,ns,40228
Double Metaphone,,,,,19688027.0,ns,40454
Double Metaphone,,,,,19623754.0,ns,40680
Double Metaphone,,,,,19704263.0,ns,40906
Double Metaphone,,,,,19505214.0,ns,41132
Double Metaphone,,,,,20518478.0,ns,41358
Double Metaphone,,,,,19984941.0,ns,41584
Double Metaphone,,,,,20680299.0,ns,41810
Double Metaphone,,,,,20229269.0,ns,42036
Double Metaphone,,,,,19715221.0,ns,42262
Double Metaphone,,,,,20674595.0,ns,42488
Double Metaphone,,,,,21011213.0,ns,42714
Double Metaphone,,,,,21060657.0,ns,42940
Double Metaphone,,,,,21702547.0,ns,43166
Double Metaphone,,,,,20813158.0,ns,43392
Double Metaphone,,,,,22296288.0,ns,43618
Double Metaphone,,,,,21422033.0,ns,43844
Double Metaphone,,,,,21165616.0,ns,44070
Double Metaphone,,,,,21583895.0,ns,44296
Double Metaphone,,,,,21358817.0,ns,44522
Double Metaphone,,,,,22636669.0,ns,44748
Double Metaphone,,,,,22030547.0,ns,44974
Double Metaphone,,,,,21527961.0,ns,45200
Double Metaphone,,,,,22080052.0,ns,45426
Double Metaphone,,,,,22226300.0,ns,45652
Double Metaphone,,,,,22156896.0,ns,45878
Double Metaphone,,,,,22687968.0,ns,46104
Double Metaphone,,,,,22645941.0,ns,46330
Double Metaphone,,,,,22570834.0,ns,46556
Double Metaphone,,,,,22520099.0,ns,46782
Double Metaphone,,,,,22995677.0,ns,47008
Double Metaphone,,,,,23087588.0,ns,47234
Double Metaphone,,,,,22783999.0,ns,47460
Double Metaphone,,,,,23758543.0,ns,47686
Double Metaphone,,,,,23585545.0,ns,47912
Double Metaphone,,,,,23690559.0,ns,48138
Double Metaphone,,,,,23892241.0,ns,48364
Double Metaphone,,,,,23866406.0,ns,48590
Double Metaphone,,,,,24718014.0,ns,48816
Double Metaphone,,,,,23582662.0,ns,49042
Double Metaphone,,,,,24762587.0,ns,49268
Double Metaphone,,,,,23860129.0,ns,49494
Double Metaphone,,,,,24192574.0,ns,49720
Double Metaphone,,,,,24898619.0,ns,49946
Double Metaphone,,,,,24942056.0,ns,50172
Double Metaphone,,,,,24817306.0,ns,50398
Double Metaphone,,,,,24028226.0,ns,50624
Double Metaphone,,,,,24550391.0,ns,50850
Double Metaphone,,,,,24756261.0,ns,51076
Double Metaphone,,,,,24893344.0,ns,51302
Double Metaphone,,,,,24932440.0,ns,51528
Double Metaphone,,,,,25188125.0,ns,51754
Double Metaphone,,,,,25107589.0,ns,51980
Double Metaphone,,,,,25407848.0,ns,52206
Double Metaphone,,,,,25398188.0,ns,52432
Double Metaphone,,,,,25543648.0,ns,52658
Double Metaphone,,,,,25501450.0,ns,52884
Double Metaphone,,,,,25316277.0,ns,53110
Double Metaphone,,,,,25902073.0,ns,53336
Double Metaphone,,,,,26060037.0,ns,53562
Double Metaphone,,,,,25733898.0,ns,53788
Double Metaphone,,,,,26615024.0,ns,54014
Double Metaphone,,,,,26191924.0,ns,54240
Double Metaphone,,,,,26725465.0,ns,54466
Double Metaphone,,,,,26753822.0,ns,54692
Double Metaphone,,,,,27142858.0,ns,54918
Double Metaphone,,,,,26916353.0,ns,55144
Double Metaphone,,,,,26526729.0,ns,55370
Double Metaphone,,,,,26900317.0,ns,55596
Double Metaphone,,,,,26941896.0,ns,55822
Double Metaphone,,,,,27711926.0,ns,56048
Double Metaphone,,,,,27546073.0,ns,56274
Double Metaphone,,,,,27310781.0,ns,56500
Double Metaphone,,,,,27892147.0,ns,56726
Double Metaphone,,,,,28324216.0,ns,56952
Double Metaphone,,,,,27987584.0,ns,57178
Double Metaphone,,,,,28162439.0,ns,57404
Double Metaphone,,,,,27868275.0,ns,57630
Double Metaphone,,,,,27833753.0,ns,57856
Double Metaphone,,,,,27852908.0,ns,58082
Double Metaphone,,,,,28160947.0,ns,58308
Double Metaphone,,,,,28318856.0,ns,58534
Double Metaphone,,,,,28912557.0,ns,58760
Double Metaphone,,,,,28550492.0,ns,58986
Double Metaphone,,,,,28395956.0,ns,59212
Double Metaphone,,,,,29314704.0,ns,59438
Double Metaphone,,,,,29823147.0,ns,59664
Double Metaphone,,,,,28948729.0,ns,59890
Double Metaphone,,,,,29086167.0,ns,60116
