group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Double Metaphone,,,,,14676068.0,ns,36043
Double Metaphone,,,,,14843567.0,ns,36314
Double Metaphone,,,,,15054485.0,ns,36585
Double Metaphone,,,,,14778701.0,ns,36856
Double Metaphone,,,,,14950037.0,ns,37127
Double Metaphone,,,,,15218989.0,ns,37398
Double Metaphone,,,,,15621688.0,ns,37669
Double Metaphone,,,,,15566822.0,ns,37940
Double Metaphone,,,,,15344165.0,ns,38211
Double Metaphone,,,,,15455981.0,ns,38482
Double Metaphone,,,,,15467339.0,ns,38753
Double Metaphone,,,,,15885684.0,ns,39024
Double Metaphone,,,,,15958470.0,ns,39295
Double Metaphone,,,,,16099502.0,ns,39566
Double Metaphone,,,,,16157197.0,ns,39837
Double Metaphone,,,,,16059021.0,ns,40108
Double Metaphone,,,,,16108905.0,ns,40379
Double Metaphone,,,,,16381559.0,ns,40650
Double Metaphone,,,,,16634923.0,ns,40921
Double Metaphone,,,,,16768610.0,ns,41192
Double Metaphone,,,,,16803841.0,ns,41463
Double Metaphone,,,,,17176000.0,ns,41734
Double Metaphone,,,,,17196839.0,ns,42005
Double Metaphone,,,,,17286168.0,ns,42276
Double Metaphone,,,,,17519882.0,ns,42547
Double Metaphone,,,,,17094591.0,ns,42818
Double Metaphone,,,,,16998940.0,ns,43089
Double Metaphone,,,,,17222309.0,ns,43360
Double Metaphone,,,,,17789197.0,ns,43631
Double Metaphone,,,,,17517881.0,ns,43902
Double Metaphone,,,,,17703423.0,ns,44173
Double Metaphone,,,,,17815207.0,ns,44444
Double Metaphone,,,,,17688834.0,ns,44715
Double Metaphone,,,,,17957580.0,ns,44986
Double Metaphone,,,,,17991541.0,ns,45257
Double Metaphone,,,,,18111510.0,ns,45528
Double Metaphone,,,,,18718180.0,ns,45799
Double Metaphone,,,,,18661727.0,ns,46070
Double Metaphone,,,,,18847613.0,ns,46341
Double Metaphone,,,,,18920893.0,ns,46612
Double Metaphone,,,,,18571260.0,ns,46883
Double Metaphone,,,,,19188186.0,ns,47154
Double Metaphone,,,,,19289731.0,ns,47425
Double Metaphone,,,,,19234373.0,ns,47696
Double Metaphone,,,,,19071636.0,ns,47967
Double Metaphone,,,,,19638977.0,ns,48238
Double Metaphone,,,,,19735627.0,ns,48509
Double Metaphone,,,,,19649398.0,ns,48780
Double Metaphone,,,,,19945740.0,ns,49051
Double Metaphone,,,,,20115793.0,ns,49322
Double Metaphone,,,,,20217352.0,ns,49593
Double Metaphone,,,,,20282390.0,ns,49864
Double Metaphone,,,,,20432477.0,ns,50135
Double Metaphone,,,,,20428030.0,ns,50406
Double Metaphone,,,,,20334332.0,ns,50677
Double Metaphone,,,,,20377075.0,ns,50948
Double Metaphone,,,,,20633606.0,ns,51219
Double Metaphone,,,,,20469140.0,ns,51490
Double Metaphone,,,,,20779137.0,ns,51761
Double Metaphone,,,,,21164190.0,ns,52032
Double Metaphone,,,,,21375561.0,ns,52303
Double Metaphone,,,,,20968715.0,ns,52574
Double Metaphone,,,,,21488888.0,ns,52845
Double Metaphone,,,,,21475595.0,ns,53116
Double Metaphone,,,,,21267565.0,ns,53387
Double Metaphone,,,,,21846735.0,ns,53658
Double Metaphone,,,,,22016929.0,ns,53929
Double Metaphone,,,,,22002010.0,ns,54200
Double Metaphone,,,,,22105530.0,ns,54471
Double Metaphone,,,,,21831526.0,ns,54742
Double Metaphone,,,,,22053295.0,ns,55013
Double Metaphone,,,,,22367540.0,ns,55284
Double Metaphone,,,,,22647992.0,ns,55555
Double Metaphone,,,,,22464533.0,ns,55826
Double Metaphone,,,,,22510476.0,ns,56097
Double Metaphone,,,,,22554594.0,ns,56368
Double Metaphone,,,,,22510361.0,ns,56639
Double Metaphone,,,,,22958098.0,ns,56910
Double Metaphone,,,,,22904136.0,ns,57181
Double Metaphone,,,,,23020404.0,ns,57452
Double Metaphone,,,,,22957434.0,ns,57723
Double Metaphone,,,,,23357328.0,ns,57994
Double Metaphone,,,,,23866050.0,ns,58265
Double Metaphone,,,,,24111255.0,ns,58536
Double Metaphone,,,,,23646792.0,ns,58807
Double Metaphone,,,,,23657062.0,ns,59078
Double Metaphone,,,,,24200583.0,ns,59349
Double Metaphone,,,,,24281767.0,ns,59620
Double Metaphone,,,,,24310431.0,ns,59891
Double Metaphone,,,,,24431766.0,ns,60162
Double Metaphone,,,,,24255929.0,ns,60433
Double Metaphone,,,,,24265956.0,ns,60704
Double Metaphone,,,,,24598265.0,ns,60975
Double Metaphone,,,,,24818384.0,ns,61246
Double Metaphone,,,,,25036969.0,ns,61517
Double Metaphone,,,,,25047340.0,ns,61788
Double Metaphone,,,,,24856577.0,ns,62059
Double Metaphone,,,,,24573150.0,ns,62330
Double Metaphone,,,,,24975730.0,ns,62601
Double Metaphone,,,,,25575582.0,ns,62872
Double Metaphone,,,,,25315490.0,ns,63143
Double Metaphone,,,,,25717146.0,ns,63414
Double Metaphone,,,,,25882192.0,ns,63685
Double Metaphone,,,,,25706637.0,ns,63956
Double Metaphone,,,,,26006427.0,ns,64227
Double Metaphone,,,,,26040062.0,ns,64498
Double Metaphone,,,,,26279978.0,ns,64769
Double Metaphone,,,,,26316613.0,ns,65040
Double Metaphone,,,,,26356097.0,ns,65311
Double Metaphone,,,,,27039702.0,ns,65582
Double Metaphone,,,,,26305105.0,ns,65853
Double Metaphone,,,,,26506111.0,ns,66124
Double Metaphone,,,,,27715184.0,ns,66395
Double Metaphone,,,,,26328299.0,ns,66666
Double Metaphone,,,,,27492456.0,ns,66937
Double Metaphone,,,,,27300866.0,ns,67208
Double Metaphone,,,,,27191292.0,ns,67479
Double Metaphone,,,,,27031989.0,ns,67750
Double Metaphone,,,,,27428848.0,ns,68021
Double Metaphone,,,,,27384844.0,ns,68292
Double Metaphone,,,,,27579636.0,ns,68563
Double Metaphone,,,,,28032236.0,ns,68834
Double Metaphone,,,,,28109100.0,ns,69105
Double Metaphone,,,,,27966673.0,ns,69376
Double Metaphone,,,,,27646062.0,ns,69647
Double Metaphone,,,,,28154719.0,ns,69918
Double Metaphone,,,,,28572124.0,ns,70189
Double Metaphone,,,,,28048573.0,ns,70460
Double Metaphone,,,,,28399849.0,ns,70731
Double Metaphone,,,,,28829633.0,ns,71002
Double Metaphone,,,,,28699896.0,ns,71273
Double Metaphone,,,,,28729390.0,ns,71544
Double Metaphone,,,,,29323243.0,ns,71815
Double Metaphone,,,,,29272423.0,ns,72086
Double Metaphone,,,,,28968605.0,ns,72357
Double Metaphone,,,,,29317480.0,ns,72628
Double Metaphone,,,,,29489919.0,ns,72899
Double Metaphone,,,,,29045542.0,ns,73170
Double Metaphone,,,,,29402817.0,ns,73441
Double Metaphone,,,,,29505824.0,ns,73712
Double Metaphone,,,,,30179014.0,ns,73983
Double Metaphone,,,,,30380016.0,ns,74254
Double Metaphone,,,,,29889658.0,ns,74525
Double Metaphone,,,,,29608534.0,ns,74796
Double Metaphone,,,,,30351000.0,ns,75067
Double Metaphone,,,,,30070976.0,ns,75338
Double Metaphone,,,,,30492591.0,ns,75609
Double Metaphone,,,,,30948320.0,ns,75880
Double Metaphone,,,,,30269366.0,ns,76151
Double Metaphone,,,,,30730777.0,ns,76422
Double Metaphone,,,,,31160244.0,ns,76693
Double Metaphone,,,,,31032886.0,ns,76964
Double Metaphone,,,,,30509827.0,ns,77235
Double Metaphone,,,,,30905072.0,ns,77506
Double Metaphone,,,,,31208239.0,ns,77777
Double Metaphone,,,,,31579104.0,ns,78048
Double Metaphone,,,,,31825210.0,ns,78319
Double Metaphone,,,,,31766167.0,ns,78590
Double Metaphone,,,,,32000775.0,ns,78861
Double Metaphone,,,,,31816545.0,ns,79132
Double Metaphone,,,,,32399499.0,ns,79403
Double Metaphone,,,,,32376379.0,ns,79674
Double Metaphone,,,,,31920598.0,ns,79945
Double Metaphone,,,,,32676638.0,ns,80216
Double Metaphone,,,,,33253829.0,ns,80487
Double Metaphone,,,,,32542304.0,ns,80758
Double Metaphone,,,,,33432376.0,ns,81029
Double Metaphone,,,,,32753343.0,ns,81300
