group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Cologne,,,,,16508497.0,ns,77520
Cologne,,,,,16612275.0,ns,78030
Cologne,,,,,17202718.0,ns,78540
Cologne,,,,,17065686.0,ns,79050
Cologne,,,,,16575143.0,ns,79560
Cologne,,,,,17278100.0,ns,80070
Cologne,,,,,17274099.0,ns,80580
Cologne,,,,,17136012.0,ns,81090
Cologne,,,,,16904810.0,ns,81600
Cologne,,,,,18053225.0,ns,82110
Cologne,,,,,17421365.0,ns,82620
Cologne,,,,,17763343.0,ns,83130
Cologne,,,,,18203640.0,ns,83640
Cologne,,,,,17942002.0,ns,84150
Cologne,,,,,18347073.0,ns,84660
Cologne,,,,,18326185.0,ns,85170
Cologne,,,,,18451149.0,ns,85680
Cologne,,,,,18161315.0,ns,86190
Cologne,,,,,18645181.0,ns,86700
Cologne,,,,,18646628.0,ns,87210
Cologne,,,,,19467739.0,ns,87720
Cologne,,,,,18774901.0,ns,88230
Cologne,,,,,18529917.0,ns,88740
Cologne,,,,,18905692.0,ns,89250
Cologne,,,,,18771166.0,ns,89760
Cologne,,,,,19100047.0,ns,90270
Cologne,,,,,18959666.0,ns,90780
Cologne,,,,,19357950.0,ns,91290
Cologne,,,,,19351965.0,ns,91800
Cologne,,,,,19736336.0,ns,92310
Cologne,,,,,19432037.0,ns,92820
Cologne,,,,,20006099.0,ns,93330
Cologne,,,,,19934886.0,ns,93840
Cologne,,,,,20466125.0,ns,94350
Cologne,,,,,20293242.0,ns,94860
Cologne,,,,,20054003.0,ns,95370
Cologne,,,,,20219715.0,ns,95880
Cologne,,,,,20307002.0,ns,96390
Cologne,,,,,21172099.0,ns,96900
Cologne,,,,,20723257.0,ns,97410
Cologne,,,,,21127884.0,ns,97920
Cologne,,,,,20586550.0,ns,98430
Cologne,,,,,21393580.0,ns,98940
Cologne,,,,,21410994.0,ns,99450
Cologne,,,,,21234750.0,ns,99960
Cologne,,,,,22275711.0,ns,100470
Cologne,,,,,21084064.0,ns,100980
Cologne,,,,,21416870.0,ns,101490
Cologne,,,,,22046346.0,ns,102000
Cologne,,,,,21696031.0,ns,102510
Cologne,,,,,21439360.0,ns,103020
Cologne,,,,,22152123.0,ns,103530
Cologne,,,,,21971391.0,ns,104040
Cologne,,,,,22053665.0,ns,104550
