group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Beider-Morse,,,,,29064338.0,ns,276
Beider-Morse,,,,,28418730.0,ns,278
Beider-Morse,,,,,28574073.0,ns,280
Beider-Morse,,,,,28590429.0,ns,282
Beider-Morse,,,,,37285816.0,ns,284
Beider-Morse,,,,,29449513.0,ns,286
Beider-Morse,,,,,29407261.0,ns,288
Beider-Morse,,,,,29989868.0,ns,290
Beider-Morse,,,,,30123091.0,ns,292
Beider-Morse,,,,,30855600.0,ns,294
Beider-Morse,,,,,30438989.0,ns,296
Beider-Morse,,,,,31049819.0,ns,298
Beider-Morse,,,,,30661204.0,ns,300
Beider-Morse,,,,,30954712.0,ns,302
Beider-Morse,,,,,31178244.0,ns,304
Beider-Morse,,,,,30749641.0,ns,306
Beider-Morse,,,,,31422778.0,ns,308
Beider-Morse,,,,,31728469.0,ns,310
Beider-Morse,,,,,31851576.0,ns,312
Beider-Morse,,,,,32058769.0,ns,314
Beider-Morse,,,,,32380413.0,ns,316
Beider-Morse,,,,,33053168.0,ns,318
Beider-Morse,,,,,32737130.0,ns,320
Beider-Morse,,,,,32986414.0,ns,322
Beider-Morse,,,,,33066768.0,ns,324
Beider-Morse,,,,,33538595.0,ns,326
Beider-Morse,,,,,34092292.0,ns,328
Beider-Morse,,,,,34407623.0,ns,330
Beider-Morse,,,,,34438760.0,ns,332
Beider-Morse,,,,,34169440.0,ns,334
Beider-Morse,,,,,34510403.0,ns,336
Beider-Morse,,,,,34708892.0,ns,338
Beider-Morse,,,,,34846476.0,ns,340
Beider-Morse,,,,,35071467.0,ns,342
Beider-Morse,,,,,35114949.0,ns,344
Beider-Morse,,,,,42979846.0,ns,346
Beider-Morse,,,,,35903710.0,ns,348
Beider-Morse,,,,,35649953.0,ns,350
Beider-Morse,,,,,36236493.0,ns,352
Beider-Morse,,,,,36157332.0,ns,354
Beider-Morse,,,,,36536174.0,ns,356
Beider-Morse,,,,,36330204.0,ns,358
Beider-Morse,,,,,36718709.0,ns,360
Beider-Morse,,,,,37238461.0,ns,362
Beider-Morse,,,,,37332334.0,ns,364
Beider-Morse,,,,,37733052.0,ns,366
Beider-Morse,,,,,37741894.0,ns,368
Beider-Morse,,,,,38433240.0,ns,370
Beider-Morse,,,,,38157256.0,ns,372
Beider-Morse,,,,,38358762.0,ns,374
Beider-Morse,,,,,38360879.0,ns,376
Beider-Morse,,,,,38616817.0,ns,378
Beider-Morse,,,,,38958982.0,ns,380
Beider-Morse,,,,,39109300.0,ns,382
Beider-Morse,,,,,39451693.0,ns,384
Beider-Morse,,,,,40445495.0,ns,386
Beider-Morse,,,,,40769422.0,ns,388
Beider-Morse,,,,,40310880.0,ns,390
Beider-Morse,,,,,40295108.0,ns,392
Beider-Morse,,,,,40384723.0,ns,394
Beider-Morse,,,,,40798087.0,ns,396
Beider-Morse,,,,,47513106.0,ns,398
Beider-Morse,,,,,41882749.0,ns,400
Beider-Morse,,,,,41666602.0,ns,402
Beider-Morse,,,,,42022559.0,ns,404
Beider-Morse,,,,,42399807.0,ns,406
Beider-Morse,,,,,43368808.0,ns,408
Beider-Morse,,,,,42509627.0,ns,410
Beider-Morse,,,,,42458709.0,ns,412
Beider-Morse,,,,,42756803.0,ns,414
Beider-Morse,,,,,43103929.0,ns,416
Beider-Morse,,,,,42621822.0,ns,418
Beider-Morse,,,,,43211911.0,ns,420
Beider-Morse,,,,,43590226.0,ns,422
Beider-Morse,,,,,43541208.0,ns,424
Beider-Morse,,,,,43830648.0,ns,426
Beider-Morse,,,,,44119682.0,ns,428
Beider-Morse,,,,,44008523.0,ns,430
Beider-Morse,,,,,44419508.0,ns,432
Beider-Morse,,,,,44028854.0,ns,434
Beider-Morse,,,,,44908729.0,ns,436
Beider-Morse,,,,,44994488.0,ns,438
Beider-Morse,,,,,45098638.0,ns,440
Beider-Morse,,,,,45645834.0,ns,442
Beider-Morse,,,,,45274814.0,ns,444
Beider-Morse,,,,,47691468.0,ns,446
Beider-Morse,,,,,46577455.0,ns,448
Beider-Morse,,,,,46347349.0,ns,450
Beider-Morse,,,,,46607029.0,ns,452
Beider-Morse,,,,,46425379.0,ns,454
Beider-Morse,,,,,46867901.0,ns,456
Beider-Morse,,,,,47031429.0,ns,458
Beider-Morse,,,,,47694371.0,ns,460
Beider-Morse,,,,,47485855.0,ns,462
Beider-Morse,,,,,47407543.0,ns,464
Beider-Morse,,,,,47037133.0,ns,466
Beider-Morse,,,,,48136553.0,ns,468
Beider-Morse,,,,,48123925.0,ns,470
Beider-Morse,,,,,48202101.0,ns,472
Beider-Morse,,,,,48386563.0,ns,474
Beider-Morse,,,,,49243427.0,ns,476
Beider-Morse,,,,,49846819.0,ns,478
Beider-Morse,,,,,48887125.0,ns,480
Beider-Morse,,,,,49461578.0,ns,482
Beider-Morse,,,,,48959420.0,ns,484
Beider-Morse,,,,,50156956.0,ns,486
Beider-Morse,,,,,53364824.0,ns,488
Beider-Morse,,,,,50168534.0,ns,490
Beider-Morse,,,,,50215533.0,ns,492
Beider-Morse,,,,,50397876.0,ns,494
Beider-Morse,,,,,50920150.0,ns,496
Beider-Morse,,,,,51165212.0,ns,498
Beider-Morse,,,,,51342584.0,ns,500
Beider-Morse,,,,,52275483.0,ns,502
Beider-Morse,,,,,51729628.0,ns,504
Beider-Morse,,,,,52245723.0,ns,506
Beider-Morse,,,,,52341529.0,ns,508
Beider-Morse,,,,,52564374.0,ns,510
Beider-Morse,,,,,52541284.0,ns,512
Beider-Morse,,,,,52381295.0,ns,514
Beider-Morse,,,,,53672228.0,ns,516
Beider-Morse,,,,,53057144.0,ns,518
Beider-Morse,,,,,53752127.0,ns,520
Beider-Morse,,,,,53995287.0,ns,522
Beider-Morse,,,,,54131988.0,ns,524
Beider-Morse,,,,,60225182.0,ns,526
Beider-Morse,,,,,54088367.0,ns,528
Beider-Morse,,,,,54576999.0,ns,530
Beider-Morse,,,,,55134019.0,ns,532
Beider-Morse,,,,,54356827.0,ns,534
Beider-Morse,,,,,54989488.0,ns,536
Beider-Morse,,,,,54844317.0,ns,538
Beider-Morse,,,,,56337240.0,ns,540
Beider-Morse,,,,,55545556.0,ns,542
Beider-Morse,,,,,55962061.0,ns,544
Beider-Morse,,,,,56564670.0,ns,546
Beider-Morse,,,,,56120207.0,ns,548
Beider-Morse,,,,,56952796.0,ns,550
Beider-Morse,,,,,57173920.0,ns,552
Beider-Morse,,,,,56656961.0,ns,554
Beider-Morse,,,,,56120952.0,ns,556
Beider-Morse,,,,,57256970.0,ns,558
Beider-Morse,,,,,57149863.0,ns,560
Beider-Morse,,,,,59684562.0,ns,562
Beider-Morse,,,,,57942396.0,ns,564
Beider-Morse,,,,,58032429.0,ns,566
Beider-Morse,,,,,58846663.0,ns,568
Beider-Morse,,,,,59513200.0,ns,570
Beider-Morse,,,,,58878107.0,ns,572
Beider-Morse,,,,,58415761.0,ns,574
Beider-Morse,,,,,60006212.0,ns,576
Beider-Morse,,,,,58987980.0,ns,578
Beider-Morse,,,,,59624845.0,ns,580
Beider-Morse,,,,,59069320.0,ns,582
Beider-Morse,,,,,59672578.0,ns,584
Beider-Morse,,,,,60383891.0,ns,586
Beider-Morse,,,,,60644487.0,ns,588
Beider-Morse,,,,,61109826.0,ns,590
Beider-Morse,,,,,61636210.0,ns,592
Beider-Morse,,,,,61510577.0,ns,594
Beider-Morse,,,,,63651443.0,ns,596
Beider-Morse,,,,,62375928.0,ns,598
Beider-Morse,,,,,62645804.0,ns,600
