group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Metaphone,,,,,15910925.0,ns,109620
Metaphone,,,,,16119777.0,ns,110376
Metaphone,,,,,16711168.0,ns,111132
Metaphone,,,,,16023168.0,ns,111888
Metaphone,,,,,16604264.0,ns,112644
Metaphone,,,,,16825256.0,ns,113400
Metaphone,,,,,16456383.0,ns,114156
Metaphone,,,,,16957851.0,ns,114912
Metaphone,,,,,17224637.0,ns,115668
Metaphone,,,,,16800177.0,ns,116424
Metaphone,,,,,17028133.0,ns,117180
Metaphone,,,,,17309387.0,ns,117936
Metaphone,,,,,16882291.0,ns,118692
Metaphone,,,,,17496202.0,ns,119448
Metaphone,,,,,17709241.0,ns,120204
Metaphone,,,,,17716830.0,ns,120960
Metaphone,,,,,17872266.0,ns,121716
Metaphone,,,,,17928455.0,ns,122472
Metaphone,,,,,17559683.0,ns,123228
Metaphone,,,,,18041506.0,ns,123984
Metaphone,,,,,18540156.0,ns,124740
Metaphone,,,,,18083301.0,ns,125496
Metaphone,,,,,18244064.0,ns,126252
Metaphone,,,,,18221094.0,ns,127008
Metaphone,,,,,18864370.0,ns,127764
Metaphone,,,,,19000488.0,ns,128520
Metaphone,,,,,18705139.0,ns,129276
Metaphone,,,,,19015578.0,ns,130032
Metaphone,,,,,19147436.0,ns,130788
Metaphone,,,,,19158606.0,ns,131544
Metaphone,,,,,19409571.0,ns,132300
Metaphone,,,,,19415406.0,ns,133056
Metaphone,,,,,19243128.0,ns,133812
Metaphone,,,,,20199222.0,ns,134568
Metaphone,,,,,19563179.0,ns,135324
Metaphone,,,,,19581428.0,ns,136080
Metaphone,,,,,20133509.0,ns,136836
Metaphone,,,,,19781713.0,ns,137592
Metaphone,,,,,20089270.0,ns,138348
Metaphone,,,,,20323784.0,ns,139104
Metaphone,,,,,20017010.0,ns,139860
Metaphone,,,,,20739765.0,ns,140616
Metaphone,,,,,20543251.0,ns,141372
Metaphone,,,,,20642322.0,ns,142128
Metaphone,,,,,20896137.0,ns,142884
Metaphone,,,,,20787472.0,ns,143640
Metaphone,,,,,21214022.0,ns,144396
Metaphone,,,,,21324111.0,ns,145152
Metaphone,,,,,21237285.0,ns,145908
Metaphone,,,,,21049094.0,ns,146664
Metaphone,,,,,22333752.0,ns,147420
Metaphone,,,,,21662317.0,ns,148176
Metaphone,,,,,21608192.0,ns,148932
Metaphone,,,,,21987635.0,ns,149688
Metaphone,,,,,22291825.0,ns,150444
Metaphone,,,,,21624607.0,ns,151200
Metaphone,,,,,22077541.0,ns,151956
Metaphone,,,,,22095777.0,ns,152712
Metaphone,,,,,22459076.0,ns,153468
Metaphone,,,,,22410822.0,ns,154224
Metaphone,,,,,22211276.0,ns,154980
Metaphone,,,,,22642651.0,ns,155736
Metaphone,,,,,22509772.0,ns,156492
Metaphone,,,,,22555826.0,ns,157248
Metaphone,,,,,23007007.0,ns,158004
Metaphone,,,,,23431093.0,ns,158760
Metaphone,,,,,22833319.0,ns,159516
Metaphone,,,,,23303386.0,ns,160272
Metaphone,,,,,23103067.0,ns,161028
Metaphone,,,,,23338516.0,ns,161784
Metaphone,,,,,23778225.0,ns,162540
Metaphone,,,,,23847608.0,ns,163296
Metaphone,,,,,23713144.0,ns,164052
Metaphone,,,,,23909537.0,ns,164808
Metaphone,,,,,24039322.0,ns,165564
Metaphone,,,,,24483773.0,ns,166320
Metaphone,,,,,23994056.0,ns,167076
Metaphone,,,,,24387667.0,ns,167832
Metaphone,,,,,24814315.0,ns,168588
Metaphone,,,,,24799340.0,ns,169344
Metaphone,,,,,24569917.0,ns,170100
Metaphone,,,,,24666262.0,ns,170856
Metaphone,,,,,24857218.0,ns,171612
Metaphone,,,,,25188677.0,ns,172368
Metaphone,,,,,24786811.0,ns,173124
Metaphone,,,,,25950250.0,ns,173880
Metaphone,,,,,25122707.0,ns,174636
Metaphone,,,,,25393768.0,ns,175392
Metaphone,,,,,26055081.0,ns,176148
Metaphone,,,,,25801571.0,ns,176904
Metaphone,,,,,26492646.0,ns,177660
Metaphone,,,,,25840233.0,ns,178416
Metaphone,,,,,26195732.0,ns,179172
Metaphone,,,,,26147438.0,ns,179928
Metaphone,,,,,26172102.0,ns,180684
Metaphone,,,,,26459913.0,ns,181440
Metaphone,,,,,26030287.0,ns,182196
Metaphone,,,,,27112413.0,ns,182952
Metaphone,,,,,26632971.0,ns,183708
Metaphone,,,,,27600839.0,ns,184464
Metaphone,,,,,26824035.0,ns,185220
Metaphone,,,,,26685375.0,ns,185976
Metaphone,,,,,27556400.0,ns,186732
Metaphone,,,,,26924023.0,ns,187488
Metaphone,,,,,27532258.0,ns,188244
Metaphone,,,,,27124441.0,ns,189000
Metaphone,,,,,27655239.0,ns,189756
Metaphone,,,,,27403327.0,ns,190512
Metaphone,,,,,27874954.0,ns,191268
Metaphone,,,,,28080201.0,ns,192024
Metaphone,,,,,27921745.0,ns,192780
Metaphone,,,,,28168491.0,ns,193536
Metaphone,,,,,28514724.0,ns,194292
Metaphone,,,,,28024629.0,ns,195048
Metaphone,,,,,28456655.0,ns,195804
Metaphone,,,,,28611744.0,ns,196560
Metaphone,,,,,28456559.0,ns,197316
Metaphone,,,,,28818795.0,ns,198072
Metaphone,,,,,28811368.0,ns,198828
Metaphone,,,,,29429169.0,ns,199584
Metaphone,,,,,28532177.0,ns,200340
Metaphone,,,,,29679280.0,ns,201096
Metaphone,,,,,29398195.0,ns,201852
Metaphone,,,,,28975876.0,ns,202608
Metaphone,,,,,30259205.0,ns,203364
Metaphone,,,,,29954009.0,ns,204120
Metaphone,,,,,29636437.0,ns,204876
Metaphone,,,,,29809789.0,ns,205632
Metaphone,,,,,30105499.0,ns,206388
Metaphone,,,,,29955398.0,ns,207144
Metaphone,,,,,29975189.0,ns,207900
Metaphone,,,,,30761430.0,ns,208656
Metaphone,,,,,30343365.0,ns,209412
Metaphone,,,,,30683442.0,ns,210168
Metaphone,,,,,30345984.0,ns,210924
Metaphone,,,,,30371371.0,ns,211680
Metaphone,,,,,30823901.0,ns,212436
Metaphone,,,,,30876185.0,ns,213192
Metaphone,,,,,30628852.0,ns,213948
Metaphone,,,,,31690447.0,ns,214704
Metaphone,,,,,31063526.0,ns,215460
Metaphone,,,,,31800071.0,ns,216216
Metaphone,,,,,31000570.0,ns,216972
Metaphone,,,,,31888615.0,ns,217728
Metaphone,,,,,31044884.0,ns,218484
Metaphone,,,,,32117168.0,ns,219240
Metaphone,,,,,32244853.0,ns,219996
Metaphone,,,,,32199946.0,ns,220752
Metaphone,,,,,32142175.0,ns,221508
Metaphone,,,,,32160126.0,ns,222264
Metaphone,,,,,32487880.0,ns,223020
Metaphone,,,,,32523367.0,ns,223776
Metaphone,,,,,33040072.0,ns,224532
Metaphone,,,,,32455698.0,ns,225288
Metaphone,,,,,32640339.0,ns,226044
Metaphone,,,,,32624458.0,ns,226800
