group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Refined Soundex,,,,,15121256.0,ns,20881
Refined Soundex,,,,,15004056.0,ns,21038
Refined Soundex,,,,,14661650.0,ns,21195
Refined Soundex,,,,,15108186.0,ns,21352
Refined Soundex,,,,,15195962.0,ns,21509
Refined Soundex,,,,,15219377.0,ns,21666
Refined Soundex,,,,,15276261.0,ns,21823
Refined Soundex,,,,,15282862.0,ns,21980
Refined Soundex,,,,,15258804.0,ns,22137
Refined Soundex,,,,,15386497.0,ns,22294
Refined Soundex,,,,,15795919.0,ns,22451
Refined Soundex,,,,,15998622.0,ns,22608
Refined Soundex,,,,,15827176.0,ns,22765
Refined Soundex,,,,,15786043.0,ns,22922
Refined Soundex,,,,,15823445.0,ns,23079
Refined Soundex,,,,,15960427.0,ns,23236
Refined Soundex,,,,,16364590.0,ns,23393
Refined Soundex,,,,,16460799.0,ns,23550
Refined Soundex,,,,,16440669.0,ns,23707
Refined Soundex,,,,,17013529.0,ns,23864
Refined Soundex,,,,,16324006.0,ns,24021
Refined Soundex,,,,,16647854.0,ns,24178
Refined Soundex,,,,,16880041.0,ns,24335
Refined Soundex,,,,,16984257.0,ns,24492
Refined Soundex,,,,,17468681.0,ns,24649
Refined Soundex,,,,,17338070.0,ns,24806
Refined Soundex,,,,,17334927.0,ns,24963
Refined Soundex,,,,,17344273.0,ns,25120
Refined Soundex,,,,,17558856.0,ns,25277
Refined Soundex,,,,,17619591.0,ns,25434
Refined Soundex,,,,,17723361.0,ns,25591
Refined Soundex,,,,,18120556.0,ns,25748
Refined Soundex,,,,,18121911.0,ns,25905
Refined Soundex,,,,,17531837.0,ns,26062
Refined Soundex,,,,,18418966.0,ns,26219
Refined Soundex,,,,,17971812.0,ns,26376
Refined Soundex,,,,,18370289.0,ns,26533
Refined Soundex,,,,,18391045.0,ns,26690
Refined Soundex,,,,,18748174.0,ns,26847
Refined Soundex,,,,,18800240.0,ns,27004
Refined Soundex,,,,,18839948.0,ns,27161
Refined Soundex,,,,,19153846.0,ns,27318
Refined Soundex,,,,,18908595.0,ns,27475
Refined Soundex,,,,,19131017.0,ns,27632
Refined Soundex,,,,,20314864.0,ns,27789
Refined Soundex,,,,,19477823.0,ns,27946
Refined Soundex,,,,,19214769.0,ns,28103
Refined Soundex,,,,,19546459.0,ns,28260
Refined Soundex,,,,,19677358.0,ns,28417
Refined Soundex,,,,,19915342.0,ns,28574
Refined Soundex,,,,,19554575.0,ns,28731
Refined Soundex,,,,,20025746.0,ns,28888
Refined Soundex,,,,,20062398.0,ns,29045
Refined Soundex,,,,,20448097.0,ns,29202
Refined Soundex,,,,,20122275.0,ns,29359
Refined Soundex,,,,,20473412.0,ns,29516
Refined Soundex,,,,,21181126.0,ns,29673
Refined Soundex,,,,,20905258.0,ns,29830
Refined Soundex,,,,,21153219.0,ns,29987
Refined Soundex,,,,,20866945.0,ns,30144
Refined Soundex,,,,,21268245.0,ns,30301
Refined Soundex,,,,,21411375.0,ns,30458
Refined Soundex,,,,,22100142.0,ns,30615
Refined Soundex,,,,,22162634.0,ns,30772
Refined Soundex,,,,,21549624.0,ns,30929
Refined Soundex,,,,,21947727.0,ns,31086
Refined Soundex,,,,,22025634.0,ns,31243
Refined Soundex,,,,,21622686.0,ns,31400
Refined Soundex,,,,,21988886.0,ns,31557
Refined Soundex,,,,,22011547.0,ns,31714
Refined Soundex,,,,,22939341.0,ns,31871
Refined Soundex,,,,,22279583.0,ns,32028
Refined Soundex,,,,,22180607.0,ns,32185
Refined Soundex,,,,,22832458.0,ns,32342
Refined Soundex,,,,,22193765.0,ns,32499
Refined Soundex,,,,,22633105.0,ns,32656
Refined Soundex,,,,,23181247.0,ns,32813
Refined Soundex,,,,,22237789.0,ns,32970
Refined Soundex,,,,,23221018.0,ns,33127
Refined Soundex,,,,,22846999.0,ns,33284
Refined Soundex,,,,,23128605.0,ns,33441
Refined Soundex,,,,,23412573.0,ns,33598
Refined Soundex,,,,,23368435.0,ns,33755
Refined Soundex,,,,,23621900.0,ns,33912
Refined Soundex,,,,,23774172.0,ns,34069
Refined Soundex,,,,,23738664.0,ns,34226
Refined Soundex,,,,,24550483.0,ns,34383
Refined Soundex,,,,,23831530.0,ns,34540
Refined Soundex,,,,,24026832.0,ns,34697
Refined Soundex,,,,,24314659.0,ns,34854
Refined Soundex,,,,,24264254.0,ns,35011
