group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Daitch Mokotoff Soundex (soundex),,,,,10563755.0,ns,3220
Daitch Mokotoff Soundex (soundex),,,,,10696156.0,ns,3255
Daitch Mokotoff Soundex (soundex),,,,,10904215.0,ns,3290
Daitch Mokotoff Soundex (soundex),,,,,10936742.0,ns,3325
Daitch Mokotoff Soundex (soundex),,,,,11027771.0,ns,3360
Daitch Mokotoff Soundex (soundex),,,,,11152035.0,ns,3395
Daitch Mokotoff Soundex (soundex),,,,,11175177.0,ns,3430
Daitch Mokotoff Soundex (soundex),,,,,11348727.0,ns,3465
Daitch Mokotoff Soundex (soundex),,,,,11488226.0,ns,3500
Daitch Mokotoff Soundex (soundex),,,,,11577866.0,ns,3535
Daitch Mokotoff Soundex (soundex),,,,,11280669.0,ns,3570
Daitch Mokotoff Soundex (soundex),,,,,10747676.0,ns,3605
Daitch Mokotoff Soundex (soundex),,,,,10888857.0,ns,3640
Daitch Mokotoff Soundex (soundex),,,,,10976229.0,ns,3675
Daitch Mokotoff Soundex (soundex),,,,,11113871.0,ns,3710
Daitch Mokotoff Soundex (soundex),,,,,11197628.0,ns,3745
Daitch Mokotoff Soundex (soundex),,,,,11372422.0,ns,3780
Daitch Mokotoff Soundex (soundex),,,,,11285239.0,ns,3815
Daitch Mokotoff Soundex (soundex),,,,,11288936.0,ns,3850
Daitch Mokotoff Soundex (soundex),,,,,11413601.0,ns,3885
Daitch Mokotoff Soundex (soundex),,,,,11665850.0,ns,3920
Daitch Mokotoff Soundex (soundex),,,,,11770620.0,ns,3955
Daitch Mokotoff Soundex (soundex),,,,,11848760.0,ns,3990
Daitch Mokotoff Soundex (soundex),,,,,12032492.0,ns,4025
Daitch Mokotoff Soundex (soundex),,,,,12202707.0,ns,4060
Daitch Mokotoff Soundex (soundex),,,,,12354991.0,ns,4095
Daitch Mokotoff Soundex (soundex),,,,,12400240.0,ns,4130
Daitch Mokotoff Soundex (soundex),,,,,12440199.0,ns,4165
Daitch Mokotoff Soundex (soundex),,,,,12857731.0,ns,4200
Daitch Mokotoff Soundex (soundex),,,,,12968854.0,ns,4235
Daitch Mokotoff Soundex (soundex),,,,,13059705.0,ns,4270
Daitch Mokotoff Soundex (soundex),,,,,12963977.0,ns,4305
